id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovated,zipcode,sqft_living15,sqft_lot15,price_range
6031400071,20150114T000000,270000,4,2.5,1646,8024,1,0,Very Poor,OK,Average Quality And Design,1160,505,1961,0,98168,1370,8088,(200000-300000]
823069074,20141223T000000,523000,4,2.5,2635,66011,2,0,Very Poor,OK,Good Quality And Desgin,2675,0,1988,0,98027,2869,72383,(500000-600000]
5469501410,20140917T000000,490000,4,2.5,3492,12803,1,0,Very Poor,Good,Good Quality And Desgin,1975,1494,1977,0,98042,3470,14065,(400000-500000]
1777600230,20140506T000000,610000,4,3,2434,10173,1,0,Very Poor,Excellent,Good Quality And Desgin,1565,886,1967,0,98006,2518,10147,(600000-700000]
7203101290,20141020T000000,394000,3,2.5,1710,4075,2,0,Very Poor,OK,Average Quality And Design,1675,0,2008,0,98053,1719,4089,(300000-400000]
7278700070,20150102T000000,660000,3,2.5,2370,6416,1,0,OK,OK,Good Quality And Desgin,1565,808,1964,0,98177,2319,10950,(600000-700000]
3288200360,20150326T000000,453000,3,1,2171,11359,1.5,0,Very Poor,Good,Average Quality And Design,2160,0,1968,0,98034,2269,10025,(400000-500000]
7960100075,20150325T000000,500000,3,2,1510,3628,1,0,Very Poor,OK,Average Quality And Design,902,653,1994,0,98122,1520,3596,(500000-600000]
1771100440,20140610T000000,360000,4,2,1646,10348,1,0,Very Poor,Excellent,Average Quality And Design,1641,0,1968,0,98077,1370,10025,(300000-400000]
5637500082,20141203T000000,346000,3,2,1050,1245,2,0,Very Poor,OK,Average Quality And Design,714,356,2006,0,98136,1269,1540,(300000-400000]
6146600185,20140507T000000,160000,2,1,1050,13309,1,0,Very Poor,Excellent,Bad Quality And Design,1050,0,1912,0,98032,921,5075,(100000-200000]
7501000340,20140818T000000,980000,4,2.5,3754,11068,2,0,Very Poor,OK,Good Quality And Desgin,3786,0,1990,0,98033,3321,11557,(900000-1000000]
3034200370,20141031T000000,543000,4,2.5,2040,8477,2,0,Very Poor,OK,Good Quality And Desgin,2046,0,1995,0,98133,2071,9469,(500000-600000]
7549800543,20140612T000000,300000,3,3.25,1445,1245,2,0,Very Poor,OK,Average Quality And Design,1195,279,2008,0,98108,1470,1246,(300000-400000]
6623400356,20140702T000000,250000,3,1.75,1180,24680,1,0,Very Poor,OK,Bad Quality And Design,1195,0,1984,0,98031,2171,4359,(200000-300000]
1782000085,20140915T000000,350000,2,1,1316,5293,1,0,Very Poor,Good,Average Quality And Design,1127,128,1942,0,98126,1071,5344,(300000-400000]
1682500160,20140619T000000,210000,3,2,1445,7207,1,0,Very Poor,OK,Good Quality And Desgin,1455,0,1983,0,98092,1719,7232,(200000-300000]
239000155,20150105T000000,707000,5,4.5,3556,20887,2,0,Very Poor,Good,Good Quality And Desgin,2935,583,1926,0,98188,1269,11912,(700000-800000]
7212680080,20141015T000000,300000,3,1.75,1710,8477,2,0,Very Poor,OK,Average Quality And Design,1715,0,1993,0,98003,1819,6682,(300000-400000]
7853360820,20140909T000000,544999,4,2.5,2700,6958,2,0,Very Poor,OK,Average Quality And Design,2714,0,2009,0,98065,2371,5971,(500000-600000]
6880210020,20150308T000000,340000,4,2.5,1910,7207,1,0,Very Poor,OK,Average Quality And Design,1195,729,1987,0,98198,1670,7537,(300000-400000]
1041440360,20150105T000000,299999,4,2.5,1975,4819,2,0,Very Poor,OK,Good Quality And Desgin,1975,0,2013,0,98092,1968,3756,(200000-300000]
7215721350,20150422T000000,465000,3,2.5,1646,4579,2,0,Very Poor,OK,Good Quality And Desgin,1641,0,1999,0,98075,1670,4485,(400000-500000]
3278606110,20150108T000000,375000,3,2.5,1580,2384,2,0,Very Poor,OK,Good Quality And Desgin,1565,0,2013,0,98126,1569,2258,(300000-400000]
751000080,20141117T000000,426000,2,1,1646,7667,1,0,Very Poor,OK,Average Quality And Design,828,808,1947,0,98125,1269,7713,(400000-500000]
6117500025,20150217T000000,530000,5,2.75,3228,13869,1,0,OK,OK,Good Quality And Desgin,1864,1341,1965,0,98166,2917,15699,(500000-600000]
2228900191,20150106T000000,340000,3,1.75,1710,10799,1,0,Very Poor,OK,Average Quality And Design,1756,0,1959,0,98133,1819,7713,(300000-400000]
5742600090,20150425T000000,490000,3,1,989,5800,1,0,Very Poor,OK,Average Quality And Design,974,0,1951,0,98116,1520,5796,(400000-500000]
4038700930,20141113T000000,630000,4,2.5,2105,8843,1,0,OK,Good,Average Quality And Design,1235,886,1960,0,98008,2021,8775,(600000-700000]
8021701115,20140826T000000,549000,3,2,1580,5172,1,0,Very Poor,Excellent,Average Quality And Design,1160,426,1915,0,98103,1569,4485,(500000-600000]
7935000125,20140605T000000,440000,3,1,1050,7497,1,0,Very Poor,OK,Bad Quality And Design,1050,0,1900,0,98136,1370,7537,(400000-500000]
2826049117,20140528T000000,438750,3,1.75,1646,6416,1,0,Very Poor,Good,Average Quality And Design,1605,0,1947,0,98125,1220,8030,(400000-500000]
726049202,20150506T000000,335000,3,1,1050,10173,1,0,Very Poor,Good,Average Quality And Design,1014,0,1954,0,98133,1169,8229,(300000-400000]
2991000220,20150317T000000,330000,4,2.5,2305,6300,2,0,Very Poor,OK,Good Quality And Desgin,2305,0,1997,0,98092,1870,6151,(300000-400000]
4114601580,20140724T000000,1.90E+06,6,4,3028,13309,2,1,Excellent,OK,Good Quality And Desgin,2825,199,1942,1,98144,3674,12722,(1900000-2000000]
2872900050,20141007T000000,400000,3,2.5,1445,8024,1,0,Very Poor,OK,Good Quality And Desgin,1455,0,1984,0,98074,1719,9588,(400000-500000]
6891100090,20141014T000000,850000,5,3.5,4223,5445,2,0,Very Poor,OK,Good Quality And Desgin,3155,1028,2012,0,98052,3321,5568,(800000-900000]
8899210320,20140820T000000,360000,3,2.25,2171,8024,2,0,Very Poor,OK,Good Quality And Desgin,2194,0,1981,0,98055,2171,8030,(300000-400000]
7789900030,20140725T000000,319990,4,1.5,1910,10799,1,0,Very Poor,OK,Average Quality And Design,1899,0,1962,0,98148,1620,8893,(300000-400000]
2771602174,20140701T000000,525000,2,2.5,1180,1393,2,0,Very Poor,OK,Good Quality And Desgin,1050,128,2012,0,98119,1670,2258,(500000-600000]
7853360850,20150116T000000,471500,3,2.5,2434,5977,2,0,Very Poor,OK,Average Quality And Design,2415,0,2009,0,98065,2371,5971,(400000-500000]
1310700330,20150507T000000,310000,4,2.25,1777,8843,1,0,Very Poor,Good,Good Quality And Desgin,1495,279,1966,0,98032,1770,8664,(300000-400000]
3356403400,20140724T000000,159000,3,1,1381,19969,1,0,Very Poor,Good,Average Quality And Design,1344,0,1953,0,98001,1520,10025,(100000-200000]
3574770100,20150116T000000,550000,4,2.75,3622,4579,2,0,Very Poor,OK,Average Quality And Design,2935,729,2014,0,98028,2421,7657,(500000-600000]
1624079104,20150402T000000,540000,3,2.25,1975,217575,2,0,Very Poor,OK,Good Quality And Desgin,2010,0,1996,0,98024,2221,219063,(500000-600000]
7878400135,20141120T000000,355000,3,2.25,2569,9639,1,0,Very Poor,OK,Average Quality And Design,1864,729,1959,0,98178,2221,9667,(300000-400000]
3438502066,20150408T000000,229000,4,1,1316,5022,1.5,0,Very Poor,OK,Average Quality And Design,1305,0,1928,0,98106,1620,5138,(200000-300000]
3459900230,20141125T000000,1.68E+06,4,3.75,7620,29362,2,0,Good,OK,Very High Quality and Design,5980,1647,2005,0,98006,2821,21036,(1600000-1700000]
6433000050,20140821T000000,350000,4,1.75,2766,10020,1,0,Very Poor,OK,Average Quality And Design,1455,1265,1972,0,98168,1719,9901,(300000-400000]
4307320280,20140730T000000,340000,4,2.5,2171,5445,2,0,Very Poor,OK,Average Quality And Design,2160,0,2003,0,98056,2171,5344,(300000-400000]
3142600130,20140617T000000,667500,3,2,1910,3797,1,0,Very Poor,Excellent,Average Quality And Design,1050,886,1927,0,98115,1719,3756,(600000-700000]
3271301175,20140815T000000,661000,2,1,1251,5800,1,0,Very Poor,Good,Average Quality And Design,1270,0,1939,0,98199,1819,5796,(600000-700000]
3904910520,20140625T000000,505000,3,2.5,1839,8024,2,0,Very Poor,Good,Good Quality And Desgin,1864,0,1987,0,98029,1870,4751,(500000-600000]
4037800020,20141008T000000,497500,5,1.5,2171,8585,1,0,Very Poor,Good,Average Quality And Design,1235,960,1959,0,98008,1670,8568,(400000-500000]
5316100820,20150122T000000,1.20E+06,3,3,2370,1641,2,0,Very Poor,OK,Good Quality And Desgin,1565,808,2001,0,98112,2021,4359,(1200000-1300000]
7335400065,20141218T000000,229950,4,1.5,1580,6675,1,0,Very Poor,Excellent,Bad Quality And Design,1565,0,1911,0,98002,1120,6682,(200000-300000]
3879901285,20150326T000000,1.23E+06,3,2.5,2635,1980,3,0,Good,OK,Good Quality And Desgin,1864,808,2007,0,98119,1620,1357,(1200000-1300000]
114100155,20140627T000000,355000,2,2.25,1316,10799,2,0,Very Poor,OK,Good Quality And Desgin,1344,0,1985,0,98028,1370,10316,(300000-400000]
123059071,20140708T000000,440000,3,2,1839,217575,2,0,OK,OK,Good Quality And Desgin,1864,0,1998,0,98059,2518,219063,(400000-500000]
9211500520,20140618T000000,239950,3,1.75,1646,6958,1,0,Very Poor,OK,Average Quality And Design,1160,505,1978,0,98023,1719,6976,(200000-300000]
3585900785,20140514T000000,930000,3,2.5,3093,20887,1,0,Very Poor,OK,Good Quality And Desgin,3086,0,1954,0,98177,3019,22238,(900000-1000000]
104560540,20140917T000000,310000,4,2.75,2370,7325,2,0,Very Poor,OK,Average Quality And Design,2380,0,1989,0,98023,1968,7321,(300000-400000]
9385200041,20150304T000000,529500,3,2.25,1381,879,3,0,Very Poor,OK,Good Quality And Desgin,1420,0,2014,0,98116,1520,1357,(500000-600000]
9285800180,20140626T000000,900000,4,3.5,3360,5022,2,0,OK,OK,Good Quality And Desgin,2454,886,2008,0,98126,1819,5011,(900000-1000000]
3300701185,20140925T000000,500000,2,1,1510,4005,1,0,Very Poor,OK,Bad Quality And Design,935,583,1924,0,98117,1319,4026,(500000-600000]
4440400155,20150106T000000,190000,3,1,1316,5088,1,0,Very Poor,OK,Average Quality And Design,866,426,1961,0,98178,1370,6151,(100000-200000]
9169100175,20150507T000000,700000,4,2,2500,4722,1,0,Very Poor,Good,Average Quality And Design,1675,808,1952,0,98136,2221,5011,(700000-800000]
2172000075,20140623T000000,290900,2,2,1646,17693,2,0,Very Poor,OK,Bad Quality And Design,1605,0,1930,1,98178,1319,12722,(200000-300000]
726059048,20140926T000000,490500,3,2,3028,21683,2,0,Very Poor,OK,Average Quality And Design,1975,1028,1998,0,98011,2269,14065,(400000-500000]
2225059273,20141114T000000,975000,5,3.5,5468,35033,2,0,Very Poor,OK,Very High Quality and Design,4602,886,1976,0,98005,3620,35082,(900000-1000000]
255450030,20140918T000000,369946,3,2.5,2434,4722,2,0,Very Poor,OK,Good Quality And Desgin,2415,0,2014,0,98038,2371,4209,(300000-400000]
7852170370,20140516T000000,522500,3,2.5,2370,7829,2,0,Very Poor,OK,Good Quality And Desgin,2380,0,2003,0,98065,2668,7789,(500000-600000]
1853080790,20141215T000000,869950,4,2.75,3161,7936,2,0,Very Poor,OK,Good Quality And Desgin,3155,0,2013,0,98074,3523,7165,(800000-900000]
9826701665,20140725T000000,550000,3,2.5,2370,4195,1.5,0,Very Poor,OK,Average Quality And Design,1531,808,1906,0,98122,1569,4209,(500000-600000]
7212660520,20150326T000000,280000,4,2,1580,6806,1,0,Very Poor,OK,Average Quality And Design,1605,0,1994,0,98003,1870,7481,(200000-300000]
3126049217,20150225T000000,322000,3,1,1381,5977,1,0,Very Poor,OK,Average Quality And Design,791,583,1944,0,98133,1520,5971,(300000-400000]
2944500710,20150220T000000,305000,4,2.5,2434,9104,2,0,Very Poor,OK,Good Quality And Desgin,2415,0,1990,0,98023,2269,8088,(300000-400000]
2883200760,20150209T000000,925000,3,2.5,2434,7412,1,0,Very Poor,OK,Average Quality And Design,1531,886,1961,0,98103,2421,4980,(900000-1000000]
6400700189,20141017T000000,390000,3,1,1050,8106,1,0,Very Poor,Good,Average Quality And Design,1050,0,1961,0,98033,1470,8088,(300000-400000]
3797710020,20150327T000000,325000,4,2.25,1777,7829,2,0,Very Poor,OK,Average Quality And Design,1790,0,1998,0,98031,1770,7789,(300000-400000]
3885803245,20150305T000000,1.65E+06,5,4,3296,8397,2,0,Very Poor,OK,Good Quality And Desgin,3305,0,2000,0,98033,3418,8404,(1600000-1700000]
2326059099,20140502T000000,838000,4,2.5,3296,42599,2,0,Very Poor,OK,Good Quality And Desgin,3305,0,2001,0,98052,3369,43023,(800000-900000]
5364200649,20141008T000000,603000,3,1,1777,5293,1,0,Very Poor,OK,Average Quality And Design,1420,426,1943,0,98105,1770,5344,(600000-700000]
7011201245,20141107T000000,655000,3,1,1251,3628,1.5,0,Very Poor,OK,Average Quality And Design,1270,0,1906,0,98119,1719,3596,(600000-700000]
1724079013,20140718T000000,529000,3,2.25,1975,217575,2,0,Very Poor,OK,Good Quality And Desgin,1935,0,1990,0,98024,2571,83116,(500000-600000]
2923500230,20141216T000000,2.60E+06,4,4.5,5283,12379,2,1,Excellent,OK,Very High Quality and Design,3415,1872,1979,0,98027,3369,9901,(2600000-2700000]
1959701890,20140729T000000,865000,4,1.75,1777,4195,2,0,Good,Good,Good Quality And Desgin,1790,0,1921,0,98102,2171,4583,(800000-900000]
2856102105,20140610T000000,1.06E+06,5,3.25,3228,3797,2,0,Very Poor,OK,Good Quality And Desgin,2495,729,2014,0,98117,1470,5138,(1000000-1100000]
8127700210,20150427T000000,600000,2,1.75,1580,3189,1,0,Very Poor,Excellent,Average Quality And Design,866,653,1946,0,98199,2071,4980,(600000-700000]
3524039204,20140813T000000,790000,4,2.75,2828,12039,1,0,Good,Good,Good Quality And Desgin,1641,1191,1961,0,98136,2770,10025,(700000-800000]
4279600010,20141230T000000,630000,6,3,2500,9255,2,0,Very Poor,OK,Good Quality And Desgin,2454,0,1982,0,98007,2469,9469,(600000-700000]
629420080,20140820T000000,731000,4,2.5,3093,5977,2,0,Very Poor,OK,Good Quality And Desgin,3086,0,2005,0,98075,3168,5971,(700000-800000]
2867700035,20150212T000000,500000,5,2,2305,7936,2.5,0,Very Poor,Good,Good Quality And Desgin,2305,0,1956,0,98133,2021,7876,(500000-600000]
847100046,20150416T000000,600000,4,2.75,3093,11359,2,0,Very Poor,OK,Good Quality And Desgin,3120,0,2012,0,98059,2622,8568,(600000-700000]
6181500340,20140808T000000,359000,4,2.5,2569,4722,2,0,Very Poor,OK,Good Quality And Desgin,2563,0,2011,0,98001,2571,5344,(300000-400000]
5104520460,20150317T000000,399950,4,2.5,2370,5088,2,0,Very Poor,OK,Good Quality And Desgin,2345,0,2003,0,98038,2171,5138,(300000-400000]
1424200070,20140507T000000,1.11E+06,4,1.5,2305,13309,1,0,Very Poor,OK,Average Quality And Design,1899,426,1950,0,98004,2821,12722,(1100000-1200000]
7518501822,20141017T000000,469000,3,2.5,1180,1245,3,0,Very Poor,OK,Good Quality And Desgin,1195,0,2008,0,98107,1422,1824,(400000-500000]
7129303045,20150417T000000,949950,5,2.5,2370,1980,2,1,Excellent,OK,Good Quality And Desgin,2345,0,1959,0,98118,2221,3376,(900000-1000000]
8570900162,20141016T000000,193500,2,1,989,16182,1,0,Very Poor,Good,Average Quality And Design,935,0,1946,1,98045,974,25703,(100000-200000]
871001105,20141022T000000,845000,4,2.75,3161,7187,1.5,0,Very Poor,OK,Good Quality And Desgin,2086,1028,1933,0,98199,2221,6151,(800000-900000]
2473380920,20150227T000000,339000,5,2.5,1710,10173,1.5,0,Very Poor,OK,Average Quality And Design,1715,0,1970,0,98058,1719,8479,(300000-400000]
8651720470,20140910T000000,506500,4,2.5,1910,7207,1,0,Very Poor,Good,Average Quality And Design,1495,426,1978,0,98034,2071,7203,(500000-600000]
8663260030,20141118T000000,416000,3,2.5,1777,5293,2,0,Very Poor,OK,Good Quality And Desgin,1790,0,1987,0,98034,1670,6044,(400000-500000]
4040700310,20140805T000000,416000,4,1.75,1975,7829,1,0,Very Poor,Good,Average Quality And Design,974,960,1961,0,98008,1520,8404,(400000-500000]
3324069541,20140710T000000,695000,4,3.5,3296,20887,2,0,Very Poor,Excellent,Good Quality And Desgin,2415,886,1992,0,98027,2269,23640,(600000-700000]
7504110330,20150128T000000,691000,4,3,3028,11715,2,0,Very Poor,OK,Good Quality And Desgin,3044,0,1987,0,98074,2518,11912,(600000-700000]
8562970040,20140516T000000,655000,5,3.25,3692,12379,2,0,Very Poor,Excellent,Good Quality And Desgin,3678,0,1977,0,98155,2269,9150,(600000-700000]
6338000032,20140827T000000,537000,4,2,1580,7071,1.5,0,Very Poor,OK,Average Quality And Design,1127,426,1945,0,98105,1870,7165,(500000-600000]
301402280,20150331T000000,223990,2,2.25,1050,2987,2,0,Very Poor,OK,Average Quality And Design,1050,0,2013,0,98002,1470,2734,(200000-300000]
224069010,20140725T000000,653450,3,2.5,2040,50212,1,0,Very Poor,Good,Good Quality And Desgin,1531,505,1980,0,98075,2622,35170,(600000-700000]
200800200,20140812T000000,595000,4,2.25,2040,8397,2,0,Very Poor,Good,Good Quality And Desgin,2046,0,1984,0,98052,2021,8030,(500000-600000]
4139490190,20140711T000000,1.50E+06,4,3.5,4414,12379,2,0,OK,OK,Very High Quality and Design,3415,960,1996,0,98006,4069,12260,(1500000-1600000]
6046401030,20140528T000000,432500,3,1.75,1975,5088,1,0,Very Poor,OK,Average Quality And Design,1270,729,1965,0,98103,1422,5138,(400000-500000]
8019201061,20150115T000000,235000,3,2,1116,8397,1,0,Very Poor,Good,Bad Quality And Design,1086,0,1961,0,98168,1120,10950,(200000-300000]
3626039415,20140611T000000,435000,3,2.5,1445,2712,3,0,Very Poor,OK,Average Quality And Design,1420,0,2004,0,98133,1422,2258,(400000-500000]
3336000230,20150323T000000,230005,2,1,1050,6067,1,0,Very Poor,Poor,Average Quality And Design,828,199,1951,0,98118,1770,5011,(200000-300000]
7550801220,20150227T000000,450000,2,1,1050,5022,1.5,0,Very Poor,Good,Bad Quality And Design,1014,0,1906,0,98107,1470,5011,(400000-500000]
6654700250,20140812T000000,381000,5,2.75,3028,6958,2,0,Very Poor,OK,Good Quality And Desgin,3044,0,2003,0,98042,2571,6821,(300000-400000]
6401700010,20140819T000000,410000,3,1.75,1510,6550,1,0,Very Poor,Good,Bad Quality And Design,935,583,1939,0,98144,1470,5344,(400000-500000]
425069147,20150313T000000,610000,4,2.25,2239,45702,2,0,Very Poor,OK,Average Quality And Design,2236,0,1988,0,98053,3168,45581,(600000-700000]
1568100380,20141016T000000,345000,2,1,1180,8477,1,0,Very Poor,Good,Average Quality And Design,1160,0,1949,0,98155,1319,8479,(300000-400000]
5207200195,20140701T000000,691500,4,2.5,2635,7207,2,0,Very Poor,OK,Average Quality And Design,2605,0,1962,1,98115,1770,6151,(600000-700000]
2621069017,20150303T000000,425000,3,2.25,1646,108598,1,0,Very Poor,OK,Average Quality And Design,1675,0,2007,0,98022,3321,110807,(400000-500000]
3754700160,20140506T000000,397000,4,2,1445,7667,1,0,Very Poor,OK,Average Quality And Design,1195,279,1971,0,98034,1470,9667,(300000-400000]
4166800320,20141110T000000,350000,4,2.5,2500,7207,2,0,Very Poor,OK,Good Quality And Desgin,2495,0,2007,0,98023,2421,7232,(300000-400000]
1868900775,20140505T000000,618500,3,2,1777,5022,1,0,Very Poor,Good,Average Quality And Design,1086,729,1942,0,98115,1819,5011,(600000-700000]
5452302195,20141230T000000,685000,3,2.5,1445,8843,1,0,Very Poor,Good,Average Quality And Design,1455,0,1956,0,98040,2221,8775,(600000-700000]
8081020370,20140709T000000,1.36E+06,4,3.5,3556,11068,1,0,OK,OK,Very High Quality and Design,2270,1265,1999,0,98006,4116,10025,(1300000-1400000]
3754500566,20141120T000000,749950,4,2.5,2370,2987,2,0,OK,OK,Good Quality And Desgin,2086,279,2008,0,98034,2971,7537,(700000-800000]
4037000925,20150327T000000,650000,5,2.25,2370,13309,1,0,Very Poor,Excellent,Average Quality And Design,1195,1191,1957,0,98008,1968,10316,(600000-700000]
7999600180,20140529T000000,83000,2,1,921,8585,1,0,Very Poor,OK,Bad Quality And Design,902,0,1918,0,98168,2071,6547,<=100000
3274850130,20141203T000000,392000,4,2.5,2635,8980,2,0,Very Poor,OK,Good Quality And Desgin,2605,0,1991,0,98058,2571,8664,(300000-400000]
7852040080,20150421T000000,487275,4,2.5,2370,3970,2,0,Very Poor,OK,Good Quality And Desgin,2415,0,1999,0,98065,2071,3999,(400000-500000]
5151800045,20140822T000000,810000,5,2.75,3822,17693,1,0,OK,Excellent,Good Quality And Desgin,2305,1576,1975,0,98003,2668,15699,(800000-900000]
8662500350,20140620T000000,282000,4,2,1910,6300,2,0,Very Poor,OK,Average Quality And Design,1899,0,1997,0,98030,1670,5344,(200000-300000]
2944000170,20140611T000000,1.01E+06,4,2.5,3754,29362,2,0,Very Poor,OK,Very High Quality and Design,3748,0,1987,0,98052,3922,19986,(1000000-1100000]
7852150720,20140922T000000,405000,3,2.5,2040,4722,2,0,Very Poor,OK,Average Quality And Design,2086,0,2002,0,98065,2221,4485,(400000-500000]
8615800325,20140822T000000,750000,2,2.25,1910,5445,2,0,Very Poor,Excellent,Good Quality And Desgin,1605,279,1905,0,98105,2821,4833,(700000-800000]
8819900220,20150205T000000,686500,2,1.75,1381,5022,1.5,0,Very Poor,Good,Good Quality And Desgin,1386,0,1928,0,98105,2171,5011,(600000-700000]
369000365,20150422T000000,510000,1,1,664,6675,1,0,Very Poor,OK,Bad Quality And Design,488,199,1916,0,98199,1169,5568,(500000-600000]
6072400820,20140926T000000,525000,3,1.75,1510,7829,1,0,Very Poor,Excellent,Good Quality And Desgin,1531,0,1969,0,98006,2171,9469,(500000-600000]
3622059088,20140513T000000,450000,3,2.25,2434,42599,1,0,Very Poor,Good,Average Quality And Design,2454,0,1978,1,98042,1422,42316,(400000-500000]
9276201140,20150213T000000,576750,3,2,2239,5022,1,0,Very Poor,Good,Average Quality And Design,1127,1112,1966,0,98116,1470,5011,(500000-600000]
3972900215,20150126T000000,315000,2,1,1116,7325,1,0,Very Poor,OK,Average Quality And Design,1127,0,1942,0,98155,1319,7537,(300000-400000]
5127001170,20140528T000000,266200,3,1.5,1445,9639,1,0,Very Poor,Good,Average Quality And Design,1420,0,1966,0,98059,1569,10316,(200000-300000]
7137950460,20140926T000000,272000,4,2.5,2040,6184,2,0,Very Poor,OK,Good Quality And Desgin,2086,0,1993,0,98092,1920,6151,(200000-300000]
6141100445,20150107T000000,499000,2,1.5,1510,6550,2,0,Very Poor,OK,Average Quality And Design,1531,0,1980,0,98133,1470,6547,(400000-500000]
7832800015,20150226T000000,250000,3,1,1510,6806,1,0,Very Poor,OK,Average Quality And Design,1495,0,1958,0,98146,1470,7598,(200000-300000]
3920900220,20141215T000000,269950,4,3,2370,7325,2,0,Very Poor,Good,Average Quality And Design,2380,0,1944,1,98002,921,7321,(200000-300000]
5054800110,20150213T000000,328000,5,2.25,2239,9639,2,0,Very Poor,OK,Average Quality And Design,2236,0,1990,0,98055,2171,11557,(300000-400000]
1152700120,20150409T000000,370000,4,3,2500,5698,2,0,Very Poor,OK,Good Quality And Desgin,2495,0,2005,0,98042,2668,5971,(300000-400000]
8019200030,20140926T000000,300000,3,1.5,1510,14652,1.5,0,Very Poor,Good,Bad Quality And Design,1495,0,1933,0,98168,1269,14823,(300000-400000]
251500080,20140826T000000,3.20E+06,4,4,4807,19099,2,0,Good,OK,Very High Quality and Design,4822,0,2007,0,98004,3969,19986,(3200000-3300000]
4307350200,20150512T000000,347000,3,2.5,1710,4346,2,0,Very Poor,OK,Average Quality And Design,1675,0,2004,0,98056,2171,4209,(300000-400000]
2742100152,20141013T000000,491000,3,2,1646,5088,2,0,Good,OK,Good Quality And Desgin,1675,0,1950,1,98108,2421,6682,(400000-500000]
3830210220,20140908T000000,210000,3,1,1180,7207,1,0,Very Poor,OK,Bad Quality And Design,1195,0,1977,0,98030,1220,7396,(200000-300000]
3444120130,20150327T000000,399950,4,2.75,3228,42599,1,0,Very Poor,Good,Good Quality And Desgin,1605,1576,1989,0,98042,2120,41478,(300000-400000]
4249000100,20150414T000000,803000,4,2.5,2766,7667,2,0,Very Poor,OK,Good Quality And Desgin,2786,0,1989,0,98052,2722,7876,(800000-900000]
6824100007,20150326T000000,427005,3,3,1445,1245,3,0,Very Poor,OK,Good Quality And Desgin,1455,0,2006,0,98117,1470,1246,(400000-500000]
7234601440,20140925T000000,750000,2,1.5,1316,7667,1,0,OK,OK,Average Quality And Design,1305,0,1943,0,98122,1422,1824,(700000-800000]
6821101762,20140605T000000,499000,3,3.5,1710,1393,2,0,Very Poor,OK,Average Quality And Design,1344,356,2008,0,98199,1670,2734,(400000-500000]
8651611110,20140905T000000,817500,3,3.25,3228,7667,2,0,Very Poor,OK,Good Quality And Desgin,3232,0,1999,0,98074,3220,7789,(800000-900000]
3832050860,20150319T000000,210000,3,2,1580,4980,2,0,Very Poor,OK,Average Quality And Design,1565,0,2006,0,98042,2269,5011,(200000-300000]
8849300320,20150416T000000,265000,3,1.75,1316,12803,1,0,Good,OK,Average Quality And Design,1344,0,1983,0,98188,1870,8404,(200000-300000]
9432900070,20140902T000000,338150,4,2.25,2700,8585,2,0,Very Poor,OK,Good Quality And Desgin,2714,0,1992,0,98022,2421,8568,(300000-400000]
3761700251,20140528T000000,600000,4,2,2500,38373,1,0,Very Poor,OK,Good Quality And Desgin,2530,0,1960,0,98034,3168,11912,(600000-700000]
9471200065,20141015T000000,1.86E+06,5,3.25,5611,9639,2,0,Very Poor,Excellent,Good Quality And Desgin,3860,1713,1952,0,98105,3168,10316,(1800000-1900000]
9828701745,20150123T000000,480000,2,1,721,4819,1,0,Very Poor,Poor,Bad Quality And Design,714,0,1950,0,98112,1470,1824,(400000-500000]
2025049203,20140610T000000,399950,2,1,721,1105,2,0,Very Poor,Good,Average Quality And Design,714,0,1943,0,98102,1370,1054,(300000-400000]
9277200065,20150226T000000,616000,3,2,2900,5698,1,0,OK,OK,Good Quality And Desgin,1531,1411,1959,0,98116,1819,6272,(600000-700000]
8682262720,20150310T000000,495000,2,2,1580,5172,1,0,Very Poor,OK,Good Quality And Desgin,1565,0,2004,0,98053,1569,4751,(400000-500000]
4302201085,20150506T000000,546940,3,1,1445,7667,1,0,Very Poor,OK,Average Quality And Design,1235,279,1946,0,98106,1470,6821,(500000-600000]
9286000240,20140711T000000,1.07E+06,6,3.5,4875,11715,2,0,Very Poor,OK,Very High Quality and Design,3860,1028,1998,0,98006,3620,11912,(1000000-1100000]
1093000090,20150416T000000,776000,2,2,1975,6184,1,0,Very Poor,Good,Average Quality And Design,1014,960,1941,0,98115,1470,5138,(700000-800000]
5605000440,20141215T000000,1.00E+06,3,1,1910,5445,1.5,0,Very Poor,Good,Good Quality And Desgin,1864,0,1924,0,98112,2571,5468,(1000000-1100000]
1545805030,20141021T000000,266500,3,2.25,1710,5445,1,0,Very Poor,OK,Average Quality And Design,1195,505,1998,0,98038,1719,7537,(200000-300000]
9530101385,20141014T000000,540000,2,2,1646,2987,1,0,OK,OK,Average Quality And Design,828,808,1959,0,98107,1770,4485,(500000-600000]
8718500560,20140627T000000,300000,3,1.5,1580,8843,1,0,Very Poor,OK,Average Quality And Design,1605,0,1956,0,98028,1569,9667,(300000-400000]
8563000520,20141029T000000,529219,4,2.25,1975,7571,1,0,Very Poor,Good,Good Quality And Desgin,1305,729,1966,0,98008,1819,8229,(500000-600000]
3398800055,20141119T000000,2.40E+06,4,3.75,4082,24680,2,0,Very Poor,Good,Very High Quality and Design,3415,653,1926,0,98102,3922,11557,(2400000-2500000]
